timestamp,phase,gpu_index,memory_used_mb,memory_total_mb,utilization_pct
1784893188.6661196,startup,0,858.0,65536.0,0.0
1784893188.6661196,startup,1,858.0,65536.0,0.0
1784893188.6661196,startup,2,858.0,65536.0,0.0
1784893188.6661196,startup,3,858.0,65536.0,0.0
1784893188.6661196,startup,4,858.0,65536.0,0.0
1784893188.6661196,startup,5,858.0,65536.0,0.0
1784893188.6661196,startup,6,858.0,65536.0,0.0
1784893188.6661196,startup,7,858.0,65536.0,0.0
1784893189.9483192,startup,0,858.0,65536.0,0.0
1784893189.9483192,startup,1,858.0,65536.0,0.0
1784893189.9483192,startup,2,858.0,65536.0,0.0
1784893189.9483192,startup,3,858.0,65536.0,0.0
1784893189.9483192,startup,4,858.0,65536.0,0.0
1784893189.9483192,startup,5,858.0,65536.0,0.0
1784893189.9483192,startup,6,858.0,65536.0,0.0
1784893189.9483192,startup,7,858.0,65536.0,0.0
1784893191.231389,startup,0,858.0,65536.0,0.0
1784893191.231389,startup,1,858.0,65536.0,0.0
1784893191.231389,startup,2,858.0,65536.0,0.0
1784893191.231389,startup,3,858.0,65536.0,0.0
1784893191.231389,startup,4,858.0,65536.0,0.0
1784893191.231389,startup,5,858.0,65536.0,0.0
1784893191.231389,startup,6,859.0,65536.0,0.0
1784893191.231389,startup,7,859.0,65536.0,0.0
1784893192.4963276,startup,0,859.0,65536.0,0.0
1784893192.4963276,startup,1,859.0,65536.0,0.0
1784893192.4963276,startup,2,859.0,65536.0,0.0
1784893192.4963276,startup,3,859.0,65536.0,0.0
1784893192.4963276,startup,4,859.0,65536.0,0.0
1784893192.4963276,startup,5,859.0,65536.0,0.0
1784893192.4963276,startup,6,859.0,65536.0,0.0
1784893192.4963276,startup,7,859.0,65536.0,0.0
1784893193.7805617,startup,0,859.0,65536.0,0.0
1784893193.7805617,startup,1,859.0,65536.0,0.0
1784893193.7805617,startup,2,859.0,65536.0,0.0
1784893193.7805617,startup,3,859.0,65536.0,0.0
1784893193.7805617,startup,4,859.0,65536.0,0.0
1784893193.7805617,startup,5,859.0,65536.0,0.0
1784893193.7805617,startup,6,859.0,65536.0,0.0
1784893193.7805617,startup,7,859.0,65536.0,0.0
1784893195.045412,startup,0,859.0,65536.0,0.0
1784893195.045412,startup,1,859.0,65536.0,0.0
1784893195.045412,startup,2,859.0,65536.0,0.0
1784893195.045412,startup,3,859.0,65536.0,0.0
1784893195.045412,startup,4,859.0,65536.0,0.0
1784893195.045412,startup,5,859.0,65536.0,0.0
1784893195.045412,startup,6,859.0,65536.0,0.0
1784893195.045412,startup,7,859.0,65536.0,0.0
1784893196.31568,startup,0,859.0,65536.0,0.0
1784893196.31568,startup,1,859.0,65536.0,0.0
1784893196.31568,startup,2,859.0,65536.0,0.0
1784893196.31568,startup,3,859.0,65536.0,0.0
1784893196.31568,startup,4,859.0,65536.0,0.0
1784893196.31568,startup,5,859.0,65536.0,0.0
1784893196.31568,startup,6,859.0,65536.0,0.0
1784893196.31568,startup,7,859.0,65536.0,0.0
1784893197.6037118,startup,0,859.0,65536.0,0.0
1784893197.6037118,startup,1,859.0,65536.0,0.0
1784893197.6037118,startup,2,859.0,65536.0,0.0
1784893197.6037118,startup,3,859.0,65536.0,0.0
1784893197.6037118,startup,4,859.0,65536.0,0.0
1784893197.6037118,startup,5,859.0,65536.0,0.0
1784893197.6037118,startup,6,859.0,65536.0,0.0
1784893197.6037118,startup,7,859.0,65536.0,0.0
1784893198.8867924,startup,0,859.0,65536.0,0.0
1784893198.8867924,startup,1,859.0,65536.0,0.0
1784893198.8867924,startup,2,859.0,65536.0,0.0
1784893198.8867924,startup,3,859.0,65536.0,0.0
1784893198.8867924,startup,4,859.0,65536.0,0.0
1784893198.8867924,startup,5,859.0,65536.0,0.0
1784893198.8867924,startup,6,859.0,65536.0,0.0
1784893198.8867924,startup,7,859.0,65536.0,0.0
1784893200.1596634,startup,0,859.0,65536.0,0.0
1784893200.1596634,startup,1,859.0,65536.0,0.0
1784893200.1596634,startup,2,859.0,65536.0,0.0
1784893200.1596634,startup,3,859.0,65536.0,0.0
1784893200.1596634,startup,4,859.0,65536.0,0.0
1784893200.1596634,startup,5,859.0,65536.0,0.0
1784893200.1596634,startup,6,859.0,65536.0,0.0
1784893200.1596634,startup,7,859.0,65536.0,0.0
1784893201.4239054,startup,0,859.0,65536.0,0.0
1784893201.4239054,startup,1,859.0,65536.0,0.0
1784893201.4239054,startup,2,859.0,65536.0,0.0
1784893201.4239054,startup,3,859.0,65536.0,0.0
1784893201.4239054,startup,4,859.0,65536.0,0.0
1784893201.4239054,startup,5,859.0,65536.0,0.0
1784893201.4239054,startup,6,859.0,65536.0,0.0
1784893201.4239054,startup,7,859.0,65536.0,0.0
1784893202.7109282,startup,0,859.0,65536.0,0.0
1784893202.7109282,startup,1,859.0,65536.0,0.0
1784893202.7109282,startup,2,859.0,65536.0,0.0
1784893202.7109282,startup,3,859.0,65536.0,0.0
1784893202.7109282,startup,4,859.0,65536.0,0.0
1784893202.7109282,startup,5,859.0,65536.0,0.0
1784893202.7109282,startup,6,859.0,65536.0,0.0
1784893202.7109282,startup,7,859.0,65536.0,0.0
1784893203.9774888,startup,0,859.0,65536.0,0.0
1784893203.9774888,startup,1,859.0,65536.0,0.0
1784893203.9774888,startup,2,859.0,65536.0,0.0
1784893203.9774888,startup,3,859.0,65536.0,0.0
1784893203.9774888,startup,4,859.0,65536.0,0.0
1784893203.9774888,startup,5,859.0,65536.0,0.0
1784893203.9774888,startup,6,859.0,65536.0,0.0
1784893203.9774888,startup,7,859.0,65536.0,0.0
1784893205.2715874,startup,0,859.0,65536.0,0.0
1784893205.2715874,startup,1,859.0,65536.0,0.0
1784893205.2715874,startup,2,859.0,65536.0,0.0
1784893205.2715874,startup,3,859.0,65536.0,0.0
1784893205.2715874,startup,4,859.0,65536.0,0.0
1784893205.2715874,startup,5,859.0,65536.0,0.0
1784893205.2715874,startup,6,859.0,65536.0,0.0
1784893205.2715874,startup,7,859.0,65536.0,0.0
1784893206.5358171,startup,0,859.0,65536.0,0.0
1784893206.5358171,startup,1,859.0,65536.0,0.0
1784893206.5358171,startup,2,859.0,65536.0,0.0
1784893206.5358171,startup,3,859.0,65536.0,0.0
1784893206.5358171,startup,4,859.0,65536.0,0.0
1784893206.5358171,startup,5,859.0,65536.0,0.0
1784893206.5358171,startup,6,859.0,65536.0,0.0
1784893206.5358171,startup,7,859.0,65536.0,0.0
1784893207.803787,startup,0,859.0,65536.0,0.0
1784893207.803787,startup,1,859.0,65536.0,0.0
1784893207.803787,startup,2,859.0,65536.0,0.0
1784893207.803787,startup,3,859.0,65536.0,0.0
1784893207.803787,startup,4,859.0,65536.0,0.0
1784893207.803787,startup,5,859.0,65536.0,0.0
1784893207.803787,startup,6,859.0,65536.0,0.0
1784893207.803787,startup,7,859.0,65536.0,0.0
1784893209.0727642,startup,0,859.0,65536.0,0.0
1784893209.0727642,startup,1,859.0,65536.0,0.0
1784893209.0727642,startup,2,859.0,65536.0,0.0
1784893209.0727642,startup,3,859.0,65536.0,0.0
1784893209.0727642,startup,4,859.0,65536.0,0.0
1784893209.0727642,startup,5,859.0,65536.0,0.0
1784893209.0727642,startup,6,859.0,65536.0,0.0
1784893209.0727642,startup,7,859.0,65536.0,0.0
1784893210.6094925,startup,0,859.0,65536.0,0.0
1784893210.6094925,startup,1,859.0,65536.0,0.0
1784893210.6094925,startup,2,859.0,65536.0,0.0
1784893210.6094925,startup,3,859.0,65536.0,0.0
1784893210.6094925,startup,4,859.0,65536.0,0.0
1784893210.6094925,startup,5,859.0,65536.0,0.0
